,lon,lat,year,month,tas,tasmax,pr
8180,30.0,33.0,2010,7,,,
8181,30.0,34.0,2010,7,,,
8182,30.0,35.0,2010,7,,,
8183,30.0,36.0,2010,7,26.650002,33.3,6.6000004
8184,30.0,37.0,2010,7,23.2,31.1,15.950001
8185,30.0,38.0,2010,7,24.275002,32.8,15.950001
8186,30.0,39.0,2010,7,21.775,29.7,19.75
8187,30.0,40.0,2010,7,21.7,28.6,18.95
8188,30.0,41.0,2010,7,24.225,30.0,30.800001
8189,30.0,42.0,2010,7,,,
8190,30.0,43.0,2010,7,,,
8191,30.0,44.0,2010,7,,,
8192,30.0,45.0,2010,7,24.400002,29.4,52.25
8193,30.0,46.0,2010,7,24.2,28.9,57.425003
8194,30.0,47.0,2010,7,23.6,28.5,67.9
8195,30.0,48.0,2010,7,22.775002,28.0,91.0
8196,30.0,49.0,2010,7,22.35,28.1,93.975006
8197,30.0,50.0,2010,7,22.525002,28.1,90.825005
8198,30.0,51.0,2010,7,22.8,28.6,88.9
8199,30.0,52.0,2010,7,22.6,28.6,78.9
8200,-10.0,33.0,2011,7,,,
8201,-10.0,34.0,2011,7,,,
8202,-10.0,35.0,2011,7,,,
8203,-10.0,36.0,2011,7,,,
8204,-10.0,37.0,2011,7,,,
8205,-10.0,38.0,2011,7,,,
8206,-10.0,39.0,2011,7,,,
8207,-10.0,40.0,2011,7,,,
8208,-10.0,41.0,2011,7,,,
8209,-10.0,42.0,2011,7,,,
8210,-10.0,43.0,2011,7,,,
8211,-10.0,44.0,2011,7,,,
8212,-10.0,45.0,2011,7,,,
8213,-10.0,46.0,2011,7,,,
8214,-10.0,47.0,2011,7,,,
8215,-10.0,48.0,2011,7,,,
8216,-10.0,49.0,2011,7,,,
8217,-10.0,50.0,2011,7,,,
8218,-10.0,51.0,2011,7,15.0,18.6,49.600002
8219,-10.0,52.0,2011,7,13.950001,18.0,57.475002
8220,-9.0,33.0,2011,7,23.566668,29.5,0.0
8221,-9.0,34.0,2011,7,,,
8222,-9.0,35.0,2011,7,,,
8223,-9.0,36.0,2011,7,,,
8224,-9.0,37.0,2011,7,22.775002,28.800001,1.6
8225,-9.0,38.0,2011,7,22.933334,28.6,1.4
8226,-9.0,39.0,2011,7,22.425,28.800001,2.125
8227,-9.0,40.0,2011,7,21.866667,28.1,5.9666667
8228,-9.0,41.0,2011,7,20.55,26.5,9.35
8229,-9.0,42.0,2011,7,19.5,24.800001,19.05
8230,-9.0,43.0,2011,7,18.5,23.7,27.25
8231,-9.0,44.0,2011,7,,,
8232,-9.0,45.0,2011,7,,,
8233,-9.0,46.0,2011,7,,,
8234,-9.0,47.0,2011,7,,,
8235,-9.0,48.0,2011,7,,,
8236,-9.0,49.0,2011,7,,,
8237,-9.0,50.0,2011,7,,,
8238,-9.0,51.0,2011,7,,,
8239,-9.0,52.0,2011,7,13.950001,18.1,59.65
8240,-8.0,33.0,2011,7,24.7,31.800001,1.1
8241,-8.0,34.0,2011,7,23.5,28.7,0.0
8242,-8.0,35.0,2011,7,,,
8243,-8.0,36.0,2011,7,,,
8244,-8.0,37.0,2011,7,23.575,30.7,0.425
8245,-8.0,38.0,2011,7,23.85,31.0,0.65000004
8246,-8.0,39.0,2011,7,23.45,31.1,1.35
8247,-8.0,40.0,2011,7,21.75,29.800001,4.55
8248,-8.0,41.0,2011,7,20.275002,28.0,8.7
8249,-8.0,42.0,2011,7,18.65,26.2,18.400002
8250,-8.0,43.0,2011,7,17.475,24.1,23.625
8251,-8.0,44.0,2011,7,17.5,22.0,28.45
8252,-8.0,45.0,2011,7,,,
8253,-8.0,46.0,2011,7,,,
8254,-8.0,47.0,2011,7,,,
8255,-8.0,48.0,2011,7,,,
8256,-8.0,49.0,2011,7,,,
8257,-8.0,50.0,2011,7,,,
8258,-8.0,51.0,2011,7,,,
8259,-8.0,52.0,2011,7,14.425,18.7,54.1
8260,-7.0,33.0,2011,7,25.150002,33.9,1.875
8261,-7.0,34.0,2011,7,24.033335,31.2,1.0666667
8262,-7.0,35.0,2011,7,,,
8263,-7.0,36.0,2011,7,,,
8264,-7.0,37.0,2011,7,25.2,31.9,0.05
8265,-7.0,38.0,2011,7,24.775002,32.7,0.425
8266,-7.0,39.0,2011,7,24.95,34.0,0.7
8267,-7.0,40.0,2011,7,23.4,32.5,1.65
8268,-7.0,41.0,2011,7,21.550001,29.7,5.3
8269,-7.0,42.0,2011,7,19.075,28.9,15.975
8270,-7.0,43.0,2011,7,17.125,24.5,26.375
8271,-7.0,44.0,2011,7,18.2,23.300001,29.6
8272,-7.0,45.0,2011,7,,,
8273,-7.0,46.0,2011,7,,,
8274,-7.0,47.0,2011,7,,,
8275,-7.0,48.0,2011,7,,,
8276,-7.0,49.0,2011,7,,,
8277,-7.0,50.0,2011,7,,,
8278,-7.0,51.0,2011,7,,,
8279,-7.0,52.0,2011,7,14.35,18.7,50.6
8280,-6.0,33.0,2011,7,25.625,35.0,4.925
8281,-6.0,34.0,2011,7,24.875,32.600002,2.9
8282,-6.0,35.0,2011,7,23.85,31.7,1.5
8283,-6.0,36.0,2011,7,24.333334,32.4,0.0
8284,-6.0,37.0,2011,7,25.800001,35.100002,0.0
8285,-6.0,38.0,2011,7,25.825,35.5,0.025
8286,-6.0,39.0,2011,7,25.900002,34.5,0.35000002
8287,-6.0,40.0,2011,7,23.75,33.2,2.3500001
8288,-6.0,41.0,2011,7,21.725,30.0,5.8
8289,-6.0,42.0,2011,7,20.900002,29.6,12.775001
8290,-6.0,43.0,2011,7,16.95,25.300001,32.075
8291,-6.0,44.0,2011,7,18.35,23.5,32.8
8292,-6.0,45.0,2011,7,,,
8293,-6.0,46.0,2011,7,,,
8294,-6.0,47.0,2011,7,,,
8295,-6.0,48.0,2011,7,,,
8296,-6.0,49.0,2011,7,,,
8297,-6.0,50.0,2011,7,15.2,18.800001,70.4
8298,-6.0,51.0,2011,7,,,
8299,-6.0,52.0,2011,7,14.7,18.6,70.6
8300,-5.0,33.0,2011,7,24.325,34.3,10.675
8301,-5.0,34.0,2011,7,25.9,34.3,4.4
8302,-5.0,35.0,2011,7,24.125,31.4,0.90000004
8303,-5.0,36.0,2011,7,24.8,32.4,0.0
8304,-5.0,37.0,2011,7,25.125,34.3,0.0
8305,-5.0,38.0,2011,7,26.2,35.600002,0.1
8306,-5.0,39.0,2011,7,25.650002,34.7,0.725
8307,-5.0,40.0,2011,7,23.2,33.2,3.9
8308,-5.0,41.0,2011,7,21.050001,29.300001,5.85
8309,-5.0,42.0,2011,7,20.65,28.9,16.825
8310,-5.0,43.0,2011,7,17.2,25.2,40.825
8311,-5.0,44.0,2011,7,19.2,24.2,36.7
8312,-5.0,45.0,2011,7,,,
8313,-5.0,46.0,2011,7,16.1,20.1,53.7
8314,-5.0,47.0,2011,7,,,
8315,-5.0,48.0,2011,7,15.8,19.300001,68.4
8316,-5.0,49.0,2011,7,15.7,19.2,71.700005
8317,-5.0,50.0,2011,7,15.0,18.6,70.0
8318,-5.0,51.0,2011,7,14.7,18.300001,89.200005
8319,-5.0,52.0,2011,7,14.65,18.7,83.475
8320,-4.0,33.0,2011,7,27.325,36.600002,5.375
8321,-4.0,34.0,2011,7,26.725,35.100002,2.2250001
8322,-4.0,35.0,2011,7,24.475,31.800001,0.0
8323,-4.0,36.0,2011,7,,,
8324,-4.0,37.0,2011,7,25.225,34.3,0.0
8325,-4.0,38.0,2011,7,26.95,35.8,0.75
8326,-4.0,39.0,2011,7,25.175,34.3,1.2
8327,-4.0,40.0,2011,7,25.175,33.0,3.9750001
8328,-4.0,41.0,2011,7,21.075,29.300001,8.0
8329,-4.0,42.0,2011,7,20.2,28.0,21.6
8330,-4.0,43.0,2011,7,17.725,24.2,48.975002
8331,-4.0,44.0,2011,7,19.2,24.300001,49.2
8332,-4.0,45.0,2011,7,,,
8333,-4.0,46.0,2011,7,,,
8334,-4.0,47.0,2011,7,,,
8335,-4.0,48.0,2011,7,15.825001,20.1,63.075
8336,-4.0,49.0,2011,7,15.8,19.5,64.3
8337,-4.0,50.0,2011,7,15.25,19.2,81.65
8338,-4.0,51.0,2011,7,14.825,18.9,89.525
8339,-4.0,52.0,2011,7,14.075,18.800001,97.15
8340,-3.0,33.0,2011,7,27.825,36.5,2.4250002
8341,-3.0,34.0,2011,7,26.825,35.0,2.0
8342,-3.0,35.0,2011,7,25.4,32.7,1.2
8343,-3.0,36.0,2011,7,,,
8344,-3.0,37.0,2011,7,24.1,31.7,0.625
8345,-3.0,38.0,2011,7,25.725,34.8,1.25
8346,-3.0,39.0,2011,7,25.425001,34.100002,1.975
8347,-3.0,40.0,2011,7,24.45,33.5,5.3
8348,-3.0,41.0,2011,7,21.400002,31.300001,11.675
8349,-3.0,42.0,2011,7,19.1,28.300001,29.075
8350,-3.0,43.0,2011,7,18.050001,25.300001,56.375
8351,-3.0,44.0,2011,7,,,
8352,-3.0,45.0,2011,7,,,
8353,-3.0,46.0,2011,7,,,
8354,-3.0,47.0,2011,7,16.800001,20.6,60.2
8355,-3.0,48.0,2011,7,16.275,21.0,61.75
8356,-3.0,49.0,2011,7,16.0,20.0,63.533333
8357,-3.0,50.0,2011,7,15.8,19.7,70.8
8358,-3.0,51.0,2011,7,15.275,19.800001,65.775
8359,-3.0,52.0,2011,7,14.675,20.2,59.525
8360,-2.0,33.0,2011,7,28.0,36.2,2.2
8361,-2.0,34.0,2011,7,26.475,34.5,3.4
8362,-2.0,35.0,2011,7,25.800001,33.600002,2.35
8363,-2.0,36.0,2011,7,,,
8364,-2.0,37.0,2011,7,25.425,32.7,3.0
8365,-2.0,38.0,2011,7,24.725,33.100002,1.9000001
8366,-2.0,39.0,2011,7,24.475,33.3,3.6
8367,-2.0,40.0,2011,7,22.1,32.3,8.375
8368,-2.0,41.0,2011,7,19.875,29.0,13.375
8369,-2.0,42.0,2011,7,20.775002,29.9,28.675
8370,-2.0,43.0,2011,7,18.425,26.0,61.525
8371,-2.0,44.0,2011,7,,,
8372,-2.0,45.0,2011,7,,,
8373,-2.0,46.0,2011,7,18.0,22.2,55.7
8374,-2.0,47.0,2011,7,17.95,23.0,58.275
8375,-2.0,48.0,2011,7,17.1,22.800001,59.675
8376,-2.0,49.0,2011,7,16.45,21.1,58.675003
8377,-2.0,50.0,2011,7,16.1,20.2,63.600002
8378,-2.0,51.0,2011,7,15.450001,20.6,57.125
8379,-2.0,52.0,2011,7,15.55,20.7,53.95
8380,-1.0,33.0,2011,7,28.025002,36.4,4.15
8381,-1.0,34.0,2011,7,26.300001,35.0,5.5
8382,-1.0,35.0,2011,7,25.075,32.4,6.2000003
8383,-1.0,36.0,2011,7,26.35,33.7,1.45
8384,-1.0,37.0,2011,7,26.5,32.9,1.1
8385,-1.0,38.0,2011,7,25.25,32.3,3.7
8386,-1.0,39.0,2011,7,24.175,31.4,7.125
8387,-1.0,40.0,2011,7,21.425,30.6,14.35
8388,-1.0,41.0,2011,7,20.7,30.2,17.0
8389,-1.0,42.0,2011,7,22.55,30.800001,23.25
8390,-1.0,43.0,2011,7,18.575,25.7,55.350002
8391,-1.0,44.0,2011,7,19.675001,25.4,65.200005
8392,-1.0,45.0,2011,7,19.225,24.800001,68.225006
8393,-1.0,46.0,2011,7,18.85,23.7,56.0
8394,-1.0,47.0,2011,7,18.2,23.4,63.125
8395,-1.0,48.0,2011,7,17.325,23.2,65.225
8396,-1.0,49.0,2011,7,16.175001,20.9,60.65
8397,-1.0,50.0,2011,7,16.4,20.6,60.8
8398,-1.0,51.0,2011,7,15.75,20.800001,54.85
8399,-1.0,52.0,2011,7,15.650001,21.0,51.9
8400,-0.0,33.0,2011,7,29.175,38.100002,3.95
8401,-0.0,34.0,2011,7,27.050001,35.600002,5.8
8402,-0.0,35.0,2011,7,26.05,34.100002,5.65
8403,-0.0,36.0,2011,7,27.333334,34.5,1.7666667
8404,-0.0,37.0,2011,7,,,
8405,-0.0,38.0,2011,7,26.0,32.0,3.2
8406,-0.0,39.0,2011,7,25.5,32.0,7.3
8407,-0.0,40.0,2011,7,23.466667,29.800001,13.766667
8408,-0.0,41.0,2011,7,23.175001,31.1,24.5
8409,-0.0,42.0,2011,7,22.575,31.300001,38.425003
8410,-0.0,43.0,2011,7,17.55,27.1,61.600002
8411,-0.0,44.0,2011,7,20.35,26.4,59.15
8412,-0.0,45.0,2011,7,19.5,25.5,69.05
8413,-0.0,46.0,2011,7,18.675001,24.6,64.05
8414,-0.0,47.0,2011,7,18.175001,23.800001,67.05
8415,-0.0,48.0,2011,7,17.475,23.5,66.35
8416,-0.0,49.0,2011,7,16.25,21.0,68.25
8417,-0.0,50.0,2011,7,16.300001,19.800001,57.3
8418,-0.0,51.0,2011,7,15.675,20.7,56.525
8419,-0.0,52.0,2011,7,15.725,21.0,51.875
8420,1.0,33.0,2011,7,29.875,38.8,5.7250004
8421,1.0,34.0,2011,7,27.8,35.9,10.175
8422,1.0,35.0,2011,7,27.3,35.100002,9.875
8423,1.0,36.0,2011,7,28.550001,36.600002,3.6
8424,1.0,37.0,2011,7,28.6,35.100002,1.3000001
8425,1.0,38.0,2011,7,,,
8426,1.0,39.0,2011,7,26.35,32.2,13.0
8427,1.0,40.0,2011,7,,,
8428,1.0,41.0,2011,7,23.566668,29.6,31.733334
8429,1.0,42.0,2011,7,20.5,29.9,76.725
8430,1.0,43.0,2011,7,18.425001,26.800001,82.775
8431,1.0,44.0,2011,7,20.275002,26.4,62.425003
8432,1.0,45.0,2011,7,19.25,25.4,75.65
8433,1.0,46.0,2011,7,18.125,24.300001,78.15
8434,1.0,47.0,2011,7,18.125,24.2,70.95
8435,1.0,48.0,2011,7,17.275002,23.4,69.025
8436,1.0,49.0,2011,7,16.525002,21.7,72.075
8437,1.0,50.0,2011,7,16.300001,21.2,64.833336
8438,1.0,51.0,2011,7,16.133333,20.6,59.066666
8439,1.0,52.0,2011,7,15.675,20.7,56.95
8440,2.0,33.0,2011,7,30.875,39.600002,5.4
8441,2.0,34.0,2011,7,28.275002,37.2,10.825
8442,2.0,35.0,2011,7,27.725,35.7,9.125
8443,2.0,36.0,2011,7,28.05,35.9,3.9750001
8444,2.0,37.0,2011,7,28.5,35.2,1.3
8445,2.0,38.0,2011,7,,,
8446,2.0,39.0,2011,7,26.0,31.4,18.9
8447,2.0,40.0,2011,7,25.2,30.300001,33.7
8448,2.0,41.0,2011,7,23.05,28.300001,48.5
8449,2.0,42.0,2011,7,18.925001,25.9,99.475006
8450,2.0,43.0,2011,7,18.875,26.5,98.625
8451,2.0,44.0,2011,7,19.925,26.4,80.4
8452,2.0,45.0,2011,7,18.05,24.9,101.275
8453,2.0,46.0,2011,7,16.875,23.1,104.1
8454,2.0,47.0,2011,7,18.0,24.0,77.8
8455,2.0,48.0,2011,7,17.775,23.6,72.25
8456,2.0,49.0,2011,7,17.550001,22.800001,72.100006
8457,2.0,50.0,2011,7,16.300001,20.9,69.85
8458,2.0,51.0,2011,7,15.833334,20.6,68.933334
8459,2.0,52.0,2011,7,15.7,19.7,77.8
8460,3.0,33.0,2011,7,32.05,40.2,6.625
8461,3.0,34.0,2011,7,29.650002,38.5,7.825
8462,3.0,35.0,2011,7,27.625,35.600002,8.375
8463,3.0,36.0,2011,7,26.625,34.0,5.3
8464,3.0,37.0,2011,7,26.45,33.0,1.4
8465,3.0,38.0,2011,7,,,
8466,3.0,39.0,2011,7,26.0,31.1,19.95
8467,3.0,40.0,2011,7,24.1,29.2,34.0
8468,3.0,41.0,2011,7,,,
8469,3.0,42.0,2011,7,22.550001,28.1,83.700005
8470,3.0,43.0,2011,7,21.925,28.4,77.15
8471,3.0,44.0,2011,7,18.775,25.9,118.275
8472,3.0,45.0,2011,7,15.975,22.9,147.175
8473,3.0,46.0,2011,7,16.525002,23.5,124.100006
8474,3.0,47.0,2011,7,17.8,23.9,93.925
8475,3.0,48.0,2011,7,18.075,23.4,75.9
8476,3.0,49.0,2011,7,17.625,23.0,73.75
8477,3.0,50.0,2011,7,16.65,21.9,72.775
8478,3.0,51.0,2011,7,15.900001,20.5,81.625
8479,3.0,52.0,2011,7,,,
8480,4.0,33.0,2011,7,33.050003,41.3,7.15
8481,4.0,34.0,2011,7,31.225,39.7,13.05
8482,4.0,35.0,2011,7,28.275,36.9,9.825001
8483,4.0,36.0,2011,7,26.2,34.0,8.25
8484,4.0,37.0,2011,7,25.2,31.2,4.2
8485,4.0,38.0,2011,7,,,
8486,4.0,39.0,2011,7,,,
8487,4.0,40.0,2011,7,25.225,30.5,30.875
8488,4.0,41.0,2011,7,,,
8489,4.0,42.0,2011,7,,,
8490,4.0,43.0,2011,7,22.05,27.4,86.7
8491,4.0,44.0,2011,7,20.25,28.5,109.725006
8492,4.0,45.0,2011,7,16.275,22.4,180.225
8493,4.0,46.0,2011,7,17.175,23.6,135.6
8494,4.0,47.0,2011,7,17.375,23.7,107.15
8495,4.0,48.0,2011,7,17.675001,23.300001,83.175
8496,4.0,49.0,2011,7,17.0,22.7,74.05
8497,4.0,50.0,2011,7,16.475,22.1,79.45
8498,4.0,51.0,2011,7,16.475,21.300001,97.3
8499,4.0,52.0,2011,7,16.0,20.2,108.26667
8500,5.0,33.0,2011,7,34.175,42.2,3.85
8501,5.0,34.0,2011,7,33.275,41.4,8.9
8502,5.0,35.0,2011,7,31.050001,39.7,11.975
8503,5.0,36.0,2011,7,26.6,34.7,10.8
8504,5.0,37.0,2011,7,25.05,30.7,6.1
8505,5.0,38.0,2011,7,,,
8506,5.0,39.0,2011,7,,,
8507,5.0,40.0,2011,7,,,
8508,5.0,41.0,2011,7,,,
8509,5.0,42.0,2011,7,,,
8510,5.0,43.0,2011,7,22.1,27.4,77.15
8511,5.0,44.0,2011,7,21.150002,28.5,104.65
8512,5.0,45.0,2011,7,18.675,25.800001,159.55
8513,5.0,46.0,2011,7,18.475,24.7,126.600006
8514,5.0,47.0,2011,7,18.1,24.1,99.925
8515,5.0,48.0,2011,7,17.175,23.1,95.425
8516,5.0,49.0,2011,7,16.85,23.0,84.15
8517,5.0,50.0,2011,7,15.975,21.800001,85.225006
8518,5.0,51.0,2011,7,16.6,21.6,95.9
8519,5.0,52.0,2011,7,15.9,20.7,113.600006
8520,6.0,33.0,2011,7,34.65,42.7,2.875
8521,6.0,34.0,2011,7,34.525,42.100002,2.5
8522,6.0,35.0,2011,7,30.625,41.4,22.300001
8523,6.0,36.0,2011,7,26.150002,34.600002,14.825001
8524,6.0,37.0,2011,7,25.833334,33.7,8.133333
8525,6.0,38.0,2011,7,,,
8526,6.0,39.0,2011,7,,,
8527,6.0,40.0,2011,7,,,
8528,6.0,41.0,2011,7,,,
8529,6.0,42.0,2011,7,,,
8530,6.0,43.0,2011,7,22.1,26.9,52.3
8531,6.0,44.0,2011,7,17.925,24.9,164.3
8532,6.0,45.0,2011,7,13.950001,23.1,244.65
8533,6.0,46.0,2011,7,16.325,23.300001,143.25
8534,6.0,47.0,2011,7,15.950001,22.9,140.7
8535,6.0,48.0,2011,7,16.75,22.5,109.05
8536,6.0,49.0,2011,7,16.45,22.0,77.9
8537,6.0,50.0,2011,7,15.85,21.5,85.925
8538,6.0,51.0,2011,7,16.375,21.300001,95.15
8539,6.0,52.0,2011,7,15.975,20.800001,109.100006
8540,7.0,33.0,2011,7,34.175,42.4,0.0
8541,7.0,34.0,2011,7,33.45,41.7,1.375
8542,7.0,35.0,2011,7,28.775002,39.3,31.9
8543,7.0,36.0,2011,7,26.175001,34.8,25.375
8544,7.0,37.0,2011,7,26.55,35.0,8.6
8545,7.0,38.0,2011,7,,,
8546,7.0,39.0,2011,7,,,
8547,7.0,40.0,2011,7,,,
8548,7.0,41.0,2011,7,,,
8549,7.0,42.0,2011,7,,,
8550,7.0,43.0,2011,7,22.1,26.6,72.1
8551,7.0,44.0,2011,7,17.050001,23.6,179.075
8552,7.0,45.0,2011,7,12.375,19.800001,252.70001
8553,7.0,46.0,2011,7,10.125,19.300001,238.95001
8554,7.0,47.0,2011,7,15.025001,21.2,156.45
8555,7.0,48.0,2011,7,15.900001,22.0,130.975
8556,7.0,49.0,2011,7,16.7,22.2,75.25
8557,7.0,50.0,2011,7,15.85,21.0,79.65
8558,7.0,51.0,2011,7,16.625,21.2,90.85
8559,7.0,52.0,2011,7,16.075,20.5,103.025
8560,8.0,33.0,2011,7,33.525,41.7,0.0
8561,8.0,34.0,2011,7,32.4,40.7,2.775
8562,8.0,35.0,2011,7,28.150002,37.7,36.325
8563,8.0,36.0,2011,7,26.325,35.2,24.925
8564,8.0,37.0,2011,7,27.033333,35.4,6.366667
8565,8.0,38.0,2011,7,,,
8566,8.0,39.0,2011,7,25.85,31.6,7.25
8567,8.0,40.0,2011,7,24.75,30.1,11.0
8568,8.0,41.0,2011,7,23.650002,28.6,11.5
8569,8.0,42.0,2011,7,,,
8570,8.0,43.0,2011,7,,,
8571,8.0,44.0,2011,7,20.35,26.4,95.425
8572,8.0,45.0,2011,7,21.35,26.5,121.8
8573,8.0,46.0,2011,7,11.175,22.9,249.65001
8574,8.0,47.0,2011,7,13.75,22.0,206.7
8575,8.0,48.0,2011,7,15.950001,23.2,150.975
8576,8.0,49.0,2011,7,17.475,23.5,83.925
8577,8.0,50.0,2011,7,16.725,23.1,74.05
8578,8.0,51.0,2011,7,15.6,20.4,78.55
8579,8.0,52.0,2011,7,16.125,20.5,90.925
8580,9.0,33.0,2011,7,32.55,40.4,0.0
8581,9.0,34.0,2011,7,31.0,39.100002,6.6
8582,9.0,35.0,2011,7,28.900002,37.7,26.45
8583,9.0,36.0,2011,7,27.925,36.7,23.475
8584,9.0,37.0,2011,7,27.725,35.9,7.6250005
8585,9.0,38.0,2011,7,27.6,33.8,2.7
8586,9.0,39.0,2011,7,25.275002,31.4,5.525
8587,9.0,40.0,2011,7,23.25,28.5,16.400002
8588,9.0,41.0,2011,7,23.15,28.0,15.950001
8589,9.0,42.0,2011,7,19.800001,25.800001,37.35
8590,9.0,43.0,2011,7,21.35,25.800001,36.9
8591,9.0,44.0,2011,7,20.65,25.2,71.350006
8592,9.0,45.0,2011,7,20.325,27.2,103.525
8593,9.0,46.0,2011,7,15.425,25.6,208.175
8594,9.0,47.0,2011,7,11.525001,20.5,265.40002
8595,9.0,48.0,2011,7,16.1,22.0,156.0
8596,9.0,49.0,2011,7,17.075,23.1,95.125
8597,9.0,50.0,2011,7,16.85,22.6,84.275
8598,9.0,51.0,2011,7,15.475,20.4,79.525
8599,9.0,52.0,2011,7,15.700001,20.5,85.05
8600,10.0,33.0,2011,7,30.825,38.4,3.375
8601,10.0,34.0,2011,7,29.25,36.7,2.4
8602,10.0,35.0,2011,7,28.6,36.100002,13.55
8603,10.0,36.0,2011,7,28.775,37.3,13.475
8604,10.0,37.0,2011,7,27.75,35.2,4.1
8605,10.0,38.0,2011,7,,,
8606,10.0,39.0,2011,7,25.6,30.4,1.4
8607,10.0,40.0,2011,7,24.85,29.4,8.200001
8608,10.0,41.0,2011,7,24.55,29.4,6.65
8609,10.0,42.0,2011,7,23.7,28.5,18.3
8610,10.0,43.0,2011,7,23.525002,28.7,30.375002
8611,10.0,44.0,2011,7,20.4,27.6,72.25
8612,10.0,45.0,2011,7,21.525002,28.1,86.175
8613,10.0,46.0,2011,7,12.025001,23.1,210.375
8614,10.0,47.0,2011,7,8.5,17.0,258.85
8615,10.0,48.0,2011,7,15.9,21.300001,146.375
8616,10.0,49.0,2011,7,15.875,21.800001,116.25
8617,10.0,50.0,2011,7,16.150002,21.800001,93.200005
8618,10.0,51.0,2011,7,15.375,19.800001,84.375
8619,10.0,52.0,2011,7,15.900001,20.6,80.65
8620,11.0,33.0,2011,7,29.6,36.4,0.0
8621,11.0,34.0,2011,7,30.2,36.600002,0.0
8622,11.0,35.0,2011,7,28.625,35.2,1.7
8623,11.0,36.0,2011,7,28.633333,35.8,3.4666667
8624,11.0,37.0,2011,7,27.2,33.4,2.4
8625,11.0,38.0,2011,7,,,
8626,11.0,39.0,2011,7,,,
8627,11.0,40.0,2011,7,,,
8628,11.0,41.0,2011,7,,,
8629,11.0,42.0,2011,7,24.35,29.6,21.0
8630,11.0,43.0,2011,7,23.050001,29.5,36.75
8631,11.0,44.0,2011,7,20.35,27.300001,67.200005
8632,11.0,45.0,2011,7,22.900002,29.0,73.95
8633,11.0,46.0,2011,7,13.025,20.9,158.625
8634,11.0,47.0,2011,7,8.5,14.2,190.55
8635,11.0,48.0,2011,7,16.1,22.2,141.6
8636,11.0,49.0,2011,7,16.475,22.1,118.725006
8637,11.0,50.0,2011,7,16.325,22.0,94.600006
8638,11.0,51.0,2011,7,16.050001,21.1,86.325
8639,11.0,52.0,2011,7,16.325,21.0,92.025
8640,12.0,33.0,2011,7,28.733334,35.600002,0.0
8641,12.0,34.0,2011,7,,,
8642,12.0,35.0,2011,7,,,
8643,12.0,36.0,2011,7,,,
8644,12.0,37.0,2011,7,27.150002,32.8,0.45000002
8645,12.0,38.0,2011,7,27.1,32.0,0.0
8646,12.0,39.0,2011,7,,,
8647,12.0,40.0,2011,7,,,
8648,12.0,41.0,2011,7,,,
8649,12.0,42.0,2011,7,24.0,29.6,24.0
8650,12.0,43.0,2011,7,22.175001,29.2,47.1
8651,12.0,44.0,2011,7,20.65,27.6,73.450005
8652,12.0,45.0,2011,7,22.875,28.300001,69.7
8653,12.0,46.0,2011,7,15.1,25.6,125.700005
8654,12.0,47.0,2011,7,10.025001,17.1,157.65
8655,12.0,48.0,2011,7,15.950001,22.2,131.6
8656,12.0,49.0,2011,7,16.575,22.2,112.9
8657,12.0,50.0,2011,7,15.675,21.300001,110.725
8658,12.0,51.0,2011,7,16.875,22.5,100.55
8659,12.0,52.0,2011,7,17.375,22.2,88.925
8660,13.0,33.0,2011,7,28.25,33.100002,0.0
8661,13.0,34.0,2011,7,,,
8662,13.0,35.0,2011,7,28.2,33.100002,0.0
8663,13.0,36.0,2011,7,28.1,32.9,0.0
8664,13.0,37.0,2011,7,27.0,31.300001,0.0
8665,13.0,38.0,2011,7,25.8,30.9,0.875
8666,13.0,39.0,2011,7,26.6,31.0,0.3
8667,13.0,40.0,2011,7,,,
8668,13.0,41.0,2011,7,25.1,30.300001,10.025001
8669,13.0,42.0,2011,7,22.425,30.5,36.675003
8670,13.0,43.0,2011,7,20.3,27.300001,77.75
8671,13.0,44.0,2011,7,22.800001,29.2,77.73334
8672,13.0,45.0,2011,7,23.35,29.1,79.05
8673,13.0,46.0,2011,7,19.975,28.4,119.55
8674,13.0,47.0,2011,7,10.225,14.7,170.65
8675,13.0,48.0,2011,7,15.575,22.6,167.225
8676,13.0,49.0,2011,7,16.15,22.4,135.3
8677,13.0,50.0,2011,7,15.975,21.800001,125.375
8678,13.0,51.0,2011,7,17.15,22.800001,120.825005
8679,13.0,52.0,2011,7,17.85,22.800001,104.675
8680,14.0,33.0,2011,7,27.650002,32.600002,0.0
8681,14.0,34.0,2011,7,,,
8682,14.0,35.0,2011,7,,,
8683,14.0,36.0,2011,7,27.150002,31.4,0.0
8684,14.0,37.0,2011,7,26.366667,31.1,0.6333333
8685,14.0,38.0,2011,7,25.525002,30.9,1.025
8686,14.0,39.0,2011,7,26.0,30.1,1.4
8687,14.0,40.0,2011,7,,,
8688,14.0,41.0,2011,7,24.1,29.7,19.166666
8689,14.0,42.0,2011,7,21.725,29.800001,49.325
8690,14.0,43.0,2011,7,23.1,29.4,69.566666
8691,14.0,44.0,2011,7,23.7,29.0,86.700005
8692,14.0,45.0,2011,7,22.2,28.2,106.975006
8693,14.0,46.0,2011,7,17.0,26.6,138.52501
8694,14.0,47.0,2011,7,13.4,22.6,174.775
8695,14.0,48.0,2011,7,16.025,24.0,150.625
8696,14.0,49.0,2011,7,16.1,22.2,129.95
8697,14.0,50.0,2011,7,17.0,23.300001,124.85
